"INDICATOR","HFAMDB_87"

"HFAMDB_87","Alcohol abuse (including alcoholic psychosis), number of deaths, by sex"

"UNIT_TYPE","Unit"
"NUM_DTH","number of deaths"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"COUNT","Count"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"CHE","","TOTAL","MALE","2007","155"
"CHE","","TOTAL","MALE","2008","138"
"CHE","","TOTAL","MALE","2009","178"
"CHE","","TOTAL","MALE","2010","146"
"CHE","","TOTAL","MALE","2011","178"
"CHE","","TOTAL","MALE","2012","143"
"CHE","","TOTAL","MALE","2013","151"
"CHE","","TOTAL","MALE","2015","153"
"CHE","","TOTAL","MALE","2016","132"
"CHE","","TOTAL","MALE","2017","137"
"CHE","","TOTAL","MALE","2018","117"
"CYP","","TOTAL","MALE","2004","3"
"CYP","","TOTAL","MALE","2005","1"
"CYP","","TOTAL","MALE","2006","3"
"CYP","","TOTAL","MALE","2007","4"
"CYP","","TOTAL","MALE","2008","4"
"CYP","","TOTAL","MALE","2009","4"
"CYP","","TOTAL","MALE","2010","1"
"CYP","","TOTAL","MALE","2011","2"
"CYP","","TOTAL","MALE","2012","2"
"CYP","","TOTAL","MALE","2013","4"
"CYP","","TOTAL","MALE","2014","5"
"CYP","","TOTAL","MALE","2015","3"
"CYP","","TOTAL","MALE","2016","2"
"CYP","","TOTAL","MALE","2017","2"
"CYP","","TOTAL","MALE","2018","2"
"CZE","","TOTAL","MALE","1986","137"
"CZE","","TOTAL","MALE","1987","158"
"CZE","","TOTAL","MALE","1988","190"
"CZE","","TOTAL","MALE","1989","163"
"CZE","","TOTAL","MALE","1990","189"
"CZE","","TOTAL","MALE","1991","144"
"CZE","","TOTAL","MALE","1992","125"
"CZE","","TOTAL","MALE","1993","91"
"CZE","","TOTAL","MALE","1994","46"
"CZE","","TOTAL","MALE","1995","31"
"CZE","","TOTAL","MALE","1996","30"
"CZE","","TOTAL","MALE","1997","28"
"CZE","","TOTAL","MALE","1998","52"
"CZE","","TOTAL","MALE","1999","48"
"CZE","","TOTAL","MALE","2000","72"
"CZE","","TOTAL","MALE","2001","78"
"CZE","","TOTAL","MALE","2002","86"
"CZE","","TOTAL","MALE","2003","123"
"CZE","","TOTAL","MALE","2004","133"
"CZE","","TOTAL","MALE","2005","202"
"CZE","","TOTAL","MALE","2006","128"
"CZE","","TOTAL","MALE","2007","120"
"CZE","","TOTAL","MALE","2008","140"
"CZE","","TOTAL","MALE","2009","107"
"CZE","","TOTAL","MALE","2010","109"
"CZE","","TOTAL","MALE","2011","116"
"CZE","","TOTAL","MALE","2012","117"
"CZE","","TOTAL","MALE","2013","108"
"CZE","","TOTAL","MALE","2014","94"
"CZE","","TOTAL","MALE","2015","110"
"CZE","","TOTAL","MALE","2016","112"
"CZE","","TOTAL","MALE","2017","107"
"CZE","","TOTAL","MALE","2018","107"
"CZE","","TOTAL","MALE","2019","142"
"CZE","","TOTAL","MALE","2020","159"
"DEU","","TOTAL","MALE","1990","3574"
"DEU","","TOTAL","MALE","1991","3907"
"DEU","","TOTAL","MALE","1992","3917"
"DEU","","TOTAL","MALE","1993","4118"
"DEU","","TOTAL","MALE","1994","4424"
"DEU","","TOTAL","MALE","1995","4308"
"DEU","","TOTAL","MALE","1996","4315"
"DEU","","TOTAL","MALE","1997","4358"
"DEU","","TOTAL","MALE","1998","4498"
"DEU","","TOTAL","MALE","1999","4387"
"DEU","","TOTAL","MALE","2000","3937"
"DEU","","TOTAL","MALE","2001","3675"
"DEU","","TOTAL","MALE","2002","3788"
"DEU","","TOTAL","MALE","2003","3897"
"DEU","","TOTAL","MALE","2004","3733"
"DEU","","TOTAL","MALE","2005","3869"
"DEU","","TOTAL","MALE","2006","3549"
"DEU","","TOTAL","MALE","2007","3650"
"DEU","","TOTAL","MALE","2008","3713"
"DEU","","TOTAL","MALE","2009","3741"
"DEU","","TOTAL","MALE","2010","3850"
"DEU","","TOTAL","MALE","2011","3797"
"DEU","","TOTAL","MALE","2012","3916"
"DEU","","TOTAL","MALE","2013","4218"
"DEU","","TOTAL","MALE","2014","3922"
"DEU","","TOTAL","MALE","2015","4231"
"DEU","","TOTAL","MALE","2016","4309"
"DEU","","TOTAL","MALE","2017","4031"
"DEU","","TOTAL","MALE","2018","3992"
"DEU","","TOTAL","MALE","2019","3760"
"DEU","","TOTAL","MALE","2020","3850"
"DNK","","TOTAL","MALE","1994","185"
"DNK","","TOTAL","MALE","1995","172"
"DNK","","TOTAL","MALE","1996","225"
"DNK","","TOTAL","MALE","1997","199"
"DNK","","TOTAL","MALE","1998","227"
"DNK","","TOTAL","MALE","1999","388"
"DNK","","TOTAL","MALE","2000","371"
"DNK","","TOTAL","MALE","2001","391"
"DNK","","TOTAL","MALE","2002","485"
"DNK","","TOTAL","MALE","2003","431"
"DNK","","TOTAL","MALE","2004","540"
"DNK","","TOTAL","MALE","2005","575"
"DNK","","TOTAL","MALE","2006","612"
"DNK","","TOTAL","MALE","2007","641"
"DNK","","TOTAL","MALE","2008","654"
"DNK","","TOTAL","MALE","2009","578"
"DNK","","TOTAL","MALE","2010","547"
"DNK","","TOTAL","MALE","2011","507"
"DNK","","TOTAL","MALE","2012","544"
"DNK","","TOTAL","MALE","2013","524"
"DNK","","TOTAL","MALE","2014","491"
"DNK","","TOTAL","MALE","2015","535"
"DNK","","TOTAL","MALE","2016","494"
"DNK","","TOTAL","MALE","2017","406"
"DNK","","TOTAL","MALE","2018","354"
"ESP","","TOTAL","MALE","1980","240"
"ESP","","TOTAL","MALE","1981","235"
"ESP","","TOTAL","MALE","1982","209"
"ESP","","TOTAL","MALE","1983","265"
"ESP","","TOTAL","MALE","1984","229"
"ESP","","TOTAL","MALE","1985","223"
"ESP","","TOTAL","MALE","1986","213"
"ESP","","TOTAL","MALE","1987","203"
"ESP","","TOTAL","MALE","1988","230"
"ESP","","TOTAL","MALE","1989","234"
"ESP","","TOTAL","MALE","1990","253"
"ESP","","TOTAL","MALE","1991","230"
"ESP","","TOTAL","MALE","1992","194"
"ESP","","TOTAL","MALE","1993","221"
"ESP","","TOTAL","MALE","1994","231"
"ESP","","TOTAL","MALE","1995","200"
"ESP","","TOTAL","MALE","1996","212"
"ESP","","TOTAL","MALE","1997","171"
"ESP","","TOTAL","MALE","1998","186"
"ESP","","TOTAL","MALE","1999","293"
"ESP","","TOTAL","MALE","2000","247"
"ESP","","TOTAL","MALE","2001","297"
"ESP","","TOTAL","MALE","2002","256"
"ESP","","TOTAL","MALE","2003","292"
"ESP","","TOTAL","MALE","2004","289"
"ESP","","TOTAL","MALE","2005","270"
"ESP","","TOTAL","MALE","2006","275"
"ESP","","TOTAL","MALE","2007","232"
"ESP","","TOTAL","MALE","2008","221"
"ESP","","TOTAL","MALE","2009","238"
"ESP","","TOTAL","MALE","2010","259"
"ESP","","TOTAL","MALE","2011","242"
"ESP","","TOTAL","MALE","2012","245"
"ESP","","TOTAL","MALE","2013","222"
"ESP","","TOTAL","MALE","2014","226"
"ESP","","TOTAL","MALE","2015","246"
"ESP","","TOTAL","MALE","2017","199"
"ESP","","TOTAL","MALE","2018","201"
"ESP","","TOTAL","MALE","2019","204"
"ESP","","TOTAL","MALE","2020","217"
"EST","","TOTAL","MALE","1990","17"
"EST","","TOTAL","MALE","1991","29"
"EST","","TOTAL","MALE","1992","14"
"EST","","TOTAL","MALE","1993","20"
"EST","","TOTAL","MALE","1994","29"
"EST","","TOTAL","MALE","1995","34"
"EST","","TOTAL","MALE","1996","19"
"EST","","TOTAL","MALE","1997","5"
"EST","","TOTAL","MALE","1998","10"
"EST","","TOTAL","MALE","1999","17"
"EST","","TOTAL","MALE","2000","18"
"EST","","TOTAL","MALE","2001","42"
"EST","","TOTAL","MALE","2002","48"
"EST","","TOTAL","MALE","2003","105"
"EST","","TOTAL","MALE","2004","107"
"EST","","TOTAL","MALE","2005","131"
"EST","","TOTAL","MALE","2006","106"
"EST","","TOTAL","MALE","2007","176"
"EST","","TOTAL","MALE","2008","123"
"EST","","TOTAL","MALE","2009","83"
"EST","","TOTAL","MALE","2010","72"
"EST","","TOTAL","MALE","2011","72"
"EST","","TOTAL","MALE","2012","80"
"EST","","TOTAL","MALE","2013","55"
"EST","","TOTAL","MALE","2014","52"
"EST","","TOTAL","MALE","2015","54"
"EST","","TOTAL","MALE","2016","47"
"FIN","","TOTAL","MALE","1987","67"
"FIN","","TOTAL","MALE","1988","71"
"FIN","","TOTAL","MALE","1989","55"
"FIN","","TOTAL","MALE","1990","67"
"FIN","","TOTAL","MALE","1991","57"
"FIN","","TOTAL","MALE","1992","44"
"FIN","","TOTAL","MALE","1993","62"
"FIN","","TOTAL","MALE","1994","74"
"FIN","","TOTAL","MALE","1995","78"
"FIN","","TOTAL","MALE","1996","195"
"FIN","","TOTAL","MALE","1997","194"
"FIN","","TOTAL","MALE","1998","253"
"FIN","","TOTAL","MALE","1999","279"
"FIN","","TOTAL","MALE","2000","250"
"FIN","","TOTAL","MALE","2001","212"
"FIN","","TOTAL","MALE","2002","195"
"FIN","","TOTAL","MALE","2003","198"
"FIN","","TOTAL","MALE","2004","193"
"FIN","","TOTAL","MALE","2005","140"
"FIN","","TOTAL","MALE","2006","147"
"FIN","","TOTAL","MALE","2007","130"
"FIN","","TOTAL","MALE","2008","128"
"FIN","","TOTAL","MALE","2009","137"
"FIN","","TOTAL","MALE","2010","149"
"FIN","","TOTAL","MALE","2011","130"
"FIN","","TOTAL","MALE","2012","164"
"FIN","","TOTAL","MALE","2013","162"
"FIN","","TOTAL","MALE","2014","187"
"FIN","","TOTAL","MALE","2016","182"
"FIN","","TOTAL","MALE","2017","166"
"FIN","","TOTAL","MALE","2018","191"
"FRA","","TOTAL","MALE","1979","2314"
"FRA","","TOTAL","MALE","1980","2341"
"FRA","","TOTAL","MALE","1981","2361"
"FRA","","TOTAL","MALE","1982","2381"
"FRA","","TOTAL","MALE","1983","2508"
"FRA","","TOTAL","MALE","1984","2366"
"FRA","","TOTAL","MALE","1985","2294"
"FRA","","TOTAL","MALE","1986","2243"
"FRA","","TOTAL","MALE","1987","2008"
"FRA","","TOTAL","MALE","1988","2122"
"FRA","","TOTAL","MALE","1989","2109"
"FRA","","TOTAL","MALE","1990","2028"
"FRA","","TOTAL","MALE","1991","1866"
"FRA","","TOTAL","MALE","1992","1803"
"FRA","","TOTAL","MALE","1993","1866"
"FRA","","TOTAL","MALE","1994","1849"
"FRA","","TOTAL","MALE","1995","1765"
"FRA","","TOTAL","MALE","1996","1772"
"FRA","","TOTAL","MALE","1997","1672"
"FRA","","TOTAL","MALE","1998","1815"
"FRA","","TOTAL","MALE","1999","1984"
"FRA","","TOTAL","MALE","2000","2293"
"FRA","","TOTAL","MALE","2001","2367"
"FRA","","TOTAL","MALE","2002","2397"
"FRA","","TOTAL","MALE","2003","2408"
"FRA","","TOTAL","MALE","2004","2253"
"FRA","","TOTAL","MALE","2005","2387"
"FRA","","TOTAL","MALE","2006","2228"
"FRA","","TOTAL","MALE","2007","2313"
"FRA","","TOTAL","MALE","2008","2372"
"FRA","","TOTAL","MALE","2009","2252"
"FRA","","TOTAL","MALE","2010","2283"
"FRA","","TOTAL","MALE","2011","2266"
"FRA","","TOTAL","MALE","2012","2213"
"FRA","","TOTAL","MALE","2013","2153"
"FRA","","TOTAL","MALE","2014","1991"
"GBR","","TOTAL","MALE","1979","189"
"GBR","","TOTAL","MALE","1980","154"
"GBR","","TOTAL","MALE","1981","168"
"GBR","","TOTAL","MALE","1982","132"
"GBR","","TOTAL","MALE","1983","130"
"GBR","","TOTAL","MALE","1984","132"
"GBR","","TOTAL","MALE","1985","151"
"GBR","","TOTAL","MALE","1986","147"
"GBR","","TOTAL","MALE","1987","155"
"GBR","","TOTAL","MALE","1988","187"
"GBR","","TOTAL","MALE","1989","183"
"GBR","","TOTAL","MALE","1990","190"
"GBR","","TOTAL","MALE","1991","179"
"GBR","","TOTAL","MALE","1992","154"
"GBR","","TOTAL","MALE","1993","216"
"GBR","","TOTAL","MALE","1994","265"
"GBR","","TOTAL","MALE","1995","272"
"GBR","","TOTAL","MALE","1996","305"
"GBR","","TOTAL","MALE","1997","402"
"GBR","","TOTAL","MALE","1998","400"
"GBR","","TOTAL","MALE","1999","452"
"GBR","","TOTAL","MALE","2001","657"
"GBR","","TOTAL","MALE","2002","627"
"GBR","","TOTAL","MALE","2003","627"
"GBR","","TOTAL","MALE","2004","714"
"GBR","","TOTAL","MALE","2005","736"
"GBR","","TOTAL","MALE","2006","539"
"GBR","","TOTAL","MALE","2007","501"
"GBR","","TOTAL","MALE","2008","594"
"GBR","","TOTAL","MALE","2009","571"
"GBR","","TOTAL","MALE","2010","617"
"GBR","","TOTAL","MALE","2011","543"
"GBR","","TOTAL","MALE","2012","540"
"GBR","","TOTAL","MALE","2013","520"
"GBR","","TOTAL","MALE","2014","567"
"GBR","","TOTAL","MALE","2015","574"
"GBR","","TOTAL","MALE","2016","615"
"GBR","","TOTAL","MALE","2017","650"
"GBR","","TOTAL","MALE","2018","701"
"GBR","","TOTAL","MALE","2019","664"
"GEO","","TOTAL","MALE","1991","42"
"GEO","","TOTAL","MALE","1992","7"
"GEO","","TOTAL","MALE","1994","5"
"GEO","","TOTAL","MALE","1995","24"
"GEO","","TOTAL","MALE","1996","18"
"GEO","","TOTAL","MALE","1997","23"
"GEO","","TOTAL","MALE","1998","6"
"GEO","","TOTAL","MALE","1999","5"
"GEO","","TOTAL","MALE","2000","12"
"GEO","","TOTAL","MALE","2001","12"
"GEO","","TOTAL","MALE","2004","34"
"GEO","","TOTAL","MALE","2005","21"
"GEO","","TOTAL","MALE","2006","3"
"GEO","","TOTAL","MALE","2007","1"
"GEO","","TOTAL","MALE","2009","9"
"GEO","","TOTAL","MALE","2010","6"
"GEO","","TOTAL","MALE","2011","6"
"GEO","","TOTAL","MALE","2012","10"
"GEO","","TOTAL","MALE","2013","2"
"GEO","","TOTAL","MALE","2014","5"
"GEO","","TOTAL","MALE","2015","7"
"GEO","","TOTAL","MALE","2016","5"
"GEO","","TOTAL","MALE","2017","28"
"GEO","","TOTAL","MALE","2019","6"
"GEO","","TOTAL","MALE","2020","2"
"GRC","","TOTAL","MALE","1979","31"
"GRC","","TOTAL","MALE","1980","34"
"GRC","","TOTAL","MALE","1981","36"
"GRC","","TOTAL","MALE","1982","23"
"GRC","","TOTAL","MALE","1983","30"
"GRC","","TOTAL","MALE","1984","35"
"GRC","","TOTAL","MALE","1985","17"
"GRC","","TOTAL","MALE","1986","32"
"GRC","","TOTAL","MALE","1987","42"
"GRC","","TOTAL","MALE","1988","18"
"GRC","","TOTAL","MALE","1989","11"
"GRC","","TOTAL","MALE","1990","6"
"GRC","","TOTAL","MALE","1991","3"
"GRC","","TOTAL","MALE","1992","9"
"GRC","","TOTAL","MALE","1993","10"
"GRC","","TOTAL","MALE","1994","34"
"GRC","","TOTAL","MALE","1995","49"
"GRC","","TOTAL","MALE","1996","51"
"GRC","","TOTAL","MALE","1997","32"
"GRC","","TOTAL","MALE","1998","13"
"GRC","","TOTAL","MALE","1999","6"
"GRC","","TOTAL","MALE","2000","13"
"GRC","","TOTAL","MALE","2001","7"
"GRC","","TOTAL","MALE","2002","19"
"GRC","","TOTAL","MALE","2003","17"
"GRC","","TOTAL","MALE","2004","17"
"GRC","","TOTAL","MALE","2005","20"
"GRC","","TOTAL","MALE","2006","23"
"GRC","","TOTAL","MALE","2007","35"
"GRC","","TOTAL","MALE","2008","30"
"GRC","","TOTAL","MALE","2009","17"
"GRC","","TOTAL","MALE","2010","24"
"GRC","","TOTAL","MALE","2011","26"
"GRC","","TOTAL","MALE","2012","23"
"GRC","","TOTAL","MALE","2014","12"
"GRC","","TOTAL","MALE","2015","30"
"GRC","","TOTAL","MALE","2016","22"
"GRC","","TOTAL","MALE","2017","31"
"GRC","","TOTAL","MALE","2018","23"
"GRC","","TOTAL","MALE","2019","39"
"HRV","","TOTAL","MALE","1985","59"
"HRV","","TOTAL","MALE","1986","117"
"HRV","","TOTAL","MALE","1987","150"
"HRV","","TOTAL","MALE","1988","209"
"HRV","","TOTAL","MALE","1989","229"
"HRV","","TOTAL","MALE","1990","159"
"HRV","","TOTAL","MALE","1991","182"
"HRV","","TOTAL","MALE","1992","107"
"HRV","","TOTAL","MALE","1993","68"
"HRV","","TOTAL","MALE","1994","86"
"HRV","","TOTAL","MALE","1995","182"
"HRV","","TOTAL","MALE","1996","178"
"HRV","","TOTAL","MALE","1997","182"
"HRV","","TOTAL","MALE","1998","199"
"HRV","","TOTAL","MALE","1999","186"
"HRV","","TOTAL","MALE","2000","187"
"HRV","","TOTAL","MALE","2001","179"
"HRV","","TOTAL","MALE","2002","125"
"HRV","","TOTAL","MALE","2003","159"
"HRV","","TOTAL","MALE","2004","163"
"HRV","","TOTAL","MALE","2005","165"
"HRV","","TOTAL","MALE","2006","174"
"HRV","","TOTAL","MALE","2007","243"
"HRV","","TOTAL","MALE","2008","244"
"HRV","","TOTAL","MALE","2009","233"
"HRV","","TOTAL","MALE","2010","232"
"HRV","","TOTAL","MALE","2011","216"
"HRV","","TOTAL","MALE","2012","219"
"HRV","","TOTAL","MALE","2013","186"
"HRV","","TOTAL","MALE","2014","194"
"HRV","","TOTAL","MALE","2015","192"
"HRV","","TOTAL","MALE","2016","189"
"HRV","","TOTAL","MALE","2017","135"
"HRV","","TOTAL","MALE","2019","269"
"HUN","","TOTAL","MALE","1979","135"
"HUN","","TOTAL","MALE","1980","126"
"HUN","","TOTAL","MALE","1981","219"
"HUN","","TOTAL","MALE","1982","197"
"HUN","","TOTAL","MALE","1983","284"
"HUN","","TOTAL","MALE","1984","377"
"HUN","","TOTAL","MALE","1985","347"
"HUN","","TOTAL","MALE","1986","403"
"HUN","","TOTAL","MALE","1987","387"
"HUN","","TOTAL","MALE","1988","460"
"HUN","","TOTAL","MALE","1989","544"
"HUN","","TOTAL","MALE","1990","557"
"HUN","","TOTAL","MALE","1991","589"
"HUN","","TOTAL","MALE","1992","825"
"HUN","","TOTAL","MALE","1993","1031"
"HUN","","TOTAL","MALE","1994","1101"
"HUN","","TOTAL","MALE","1995","1120"
"HUN","","TOTAL","MALE","1996","741"
"HUN","","TOTAL","MALE","1997","864"
"HUN","","TOTAL","MALE","1998","709"
"HUN","","TOTAL","MALE","1999","794"
"HUN","","TOTAL","MALE","2000","470"
"HUN","","TOTAL","MALE","2001","329"
"HUN","","TOTAL","MALE","2002","311"
"HUN","","TOTAL","MALE","2003","365"
"HUN","","TOTAL","MALE","2004","395"
"HUN","","TOTAL","MALE","2005","459"
"HUN","","TOTAL","MALE","2006","429"
"HUN","","TOTAL","MALE","2007","352"
"HUN","","TOTAL","MALE","2008","333"
"HUN","","TOTAL","MALE","2009","315"
"HUN","","TOTAL","MALE","2010","342"
"HUN","","TOTAL","MALE","2011","302"
"HUN","","TOTAL","MALE","2012","264"
"HUN","","TOTAL","MALE","2013","276"
"HUN","","TOTAL","MALE","2014","316"
"HUN","","TOTAL","MALE","2015","276"
"HUN","","TOTAL","MALE","2016","316"
"HUN","","TOTAL","MALE","2017","300"
"HUN","","TOTAL","MALE","2018","375"
"HUN","","TOTAL","MALE","2019","379"
"IRL","","TOTAL","MALE","1979","3"
"IRL","","TOTAL","MALE","1980","1"
"IRL","","TOTAL","MALE","1981","1"
"IRL","","TOTAL","MALE","1982","0"
"IRL","","TOTAL","MALE","1983","0"
"IRL","","TOTAL","MALE","1984","1"
"IRL","","TOTAL","MALE","1985","1"
"IRL","","TOTAL","MALE","1986","1"
"IRL","","TOTAL","MALE","1987","14"
"IRL","","TOTAL","MALE","1988","10"
"IRL","","TOTAL","MALE","1989","10"
"IRL","","TOTAL","MALE","1990","12"
"IRL","","TOTAL","MALE","1991","9"
"IRL","","TOTAL","MALE","1992","23"
"IRL","","TOTAL","MALE","1993","23"
"IRL","","TOTAL","MALE","1994","19"
"IRL","","TOTAL","MALE","1995","27"
"IRL","","TOTAL","MALE","1996","48"
"IRL","","TOTAL","MALE","1997","57"
"IRL","","TOTAL","MALE","1998","67"
"IRL","","TOTAL","MALE","1999","58"
"IRL","","TOTAL","MALE","2000","55"
"IRL","","TOTAL","MALE","2001","67"
"IRL","","TOTAL","MALE","2002","59"
"IRL","","TOTAL","MALE","2003","36"
"IRL","","TOTAL","MALE","2004","48"
"IRL","","TOTAL","MALE","2005","42"
"IRL","","TOTAL","MALE","2006","53"
"IRL","","TOTAL","MALE","2007","0"
"IRL","","TOTAL","MALE","2008","0"
"IRL","","TOTAL","MALE","2009","0"
"IRL","","TOTAL","MALE","2010","0"
"IRL","","TOTAL","MALE","2011","5"
"IRL","","TOTAL","MALE","2012","5"
"IRL","","TOTAL","MALE","2013","6"
"IRL","","TOTAL","MALE","2015","17"
"IRL","","TOTAL","MALE","2018","20"
"ISL","","TOTAL","MALE","1981","0"
"ISL","","TOTAL","MALE","1982","0"
"ISL","","TOTAL","MALE","1983","1"
"ISL","","TOTAL","MALE","1984","0"
"ISL","","TOTAL","MALE","1985","0"
"ISL","","TOTAL","MALE","1986","2"
"ISL","","TOTAL","MALE","1987","0"
"ISL","","TOTAL","MALE","1988","1"
"ISL","","TOTAL","MALE","1989","3"
"ISL","","TOTAL","MALE","1990","0"
"ISL","","TOTAL","MALE","1991","3"
"ISL","","TOTAL","MALE","1992","4"
"ISL","","TOTAL","MALE","1993","0"
"ISL","","TOTAL","MALE","1994","2"
"ISL","","TOTAL","MALE","1995","0"
"ISL","","TOTAL","MALE","1996","3"
"ISL","","TOTAL","MALE","1997","1"
"ISL","","TOTAL","MALE","1998","1"
"ISL","","TOTAL","MALE","1999","4"
"ISL","","TOTAL","MALE","2000","3"
"ISL","","TOTAL","MALE","2001","1"
"ISL","","TOTAL","MALE","2002","1"
"ISL","","TOTAL","MALE","2003","1"
"ISL","","TOTAL","MALE","2004","3"
"ISL","","TOTAL","MALE","2005","2"
"ISL","","TOTAL","MALE","2006","6"
"ISL","","TOTAL","MALE","2007","4"
"ISL","","TOTAL","MALE","2008","3"
"ISL","","TOTAL","MALE","2009","2"
"ISL","","TOTAL","MALE","2011","4"
"ISL","","TOTAL","MALE","2012","4"
"ISL","","TOTAL","MALE","2013","8"
"ISL","","TOTAL","MALE","2014","1"
"ISL","","TOTAL","MALE","2015","7"
"ISL","","TOTAL","MALE","2016","5"
"ISL","","TOTAL","MALE","2017","6"
"ISL","","TOTAL","MALE","2018","4"
"ISL","","TOTAL","MALE","2019","4"
"ISL","","TOTAL","MALE","2020","5"
"ISR","","TOTAL","MALE","1979","34"
"ISR","","TOTAL","MALE","1980","27"
"ISR","","TOTAL","MALE","1981","14"
"ISR","","TOTAL","MALE","1982","18"
"ISR","","TOTAL","MALE","1983","41"
"ISR","","TOTAL","MALE","1984","42"
"ISR","","TOTAL","MALE","1985","37"
"ISR","","TOTAL","MALE","1986","60"
"ISR","","TOTAL","MALE","1987","36"
"ISR","","TOTAL","MALE","1988","48"
"ISR","","TOTAL","MALE","1989","45"
"ISR","","TOTAL","MALE","1990","42"
"ISR","","TOTAL","MALE","1991","23"
"ISR","","TOTAL","MALE","1992","28"
"ISR","","TOTAL","MALE","1993","14"
"ISR","","TOTAL","MALE","1994","16"
"ISR","","TOTAL","MALE","1995","16"
"ISR","","TOTAL","MALE","1996","31"
"ISR","","TOTAL","MALE","1997","23"
"ISR","","TOTAL","MALE","1998","27"
"ISR","","TOTAL","MALE","1999","53"
"ISR","","TOTAL","MALE","2000","44"
"ISR","","TOTAL","MALE","2001","43"
"ISR","","TOTAL","MALE","2002","33"
"ISR","","TOTAL","MALE","2003","42"
"ISR","","TOTAL","MALE","2004","38"
"ISR","","TOTAL","MALE","2005","40"
"ISR","","TOTAL","MALE","2006","28"
"ISR","","TOTAL","MALE","2007","29"
"ISR","","TOTAL","MALE","2008","25"
"ISR","","TOTAL","MALE","2009","24"
"ISR","","TOTAL","MALE","2010","23"
"ISR","","TOTAL","MALE","2011","25"
"ISR","","TOTAL","MALE","2012","28"
"ISR","","TOTAL","MALE","2013","23"
"ISR","","TOTAL","MALE","2014","31"
"ISR","","TOTAL","MALE","2015","20"
"ISR","","TOTAL","MALE","2016","24"
"ISR","","TOTAL","MALE","2017","27"
"ISR","","TOTAL","MALE","2018","28"
"ITA","","TOTAL","MALE","1979","297"
"ITA","","TOTAL","MALE","1980","281"
"ITA","","TOTAL","MALE","1981","283"
"ITA","","TOTAL","MALE","1982","260"
"ITA","","TOTAL","MALE","1983","309"
"ITA","","TOTAL","MALE","1984","264"
"ITA","","TOTAL","MALE","1985","245"
"ITA","","TOTAL","MALE","1986","246"
"ITA","","TOTAL","MALE","1987","231"
"ITA","","TOTAL","MALE","1988","228"
"ITA","","TOTAL","MALE","1989","264"
"ITA","","TOTAL","MALE","1990","277"
"ITA","","TOTAL","MALE","1991","250"
"ITA","","TOTAL","MALE","1992","284"
"ITA","","TOTAL","MALE","1993","251"
"ITA","","TOTAL","MALE","1994","275"
"ITA","","TOTAL","MALE","1995","214"
"ITA","","TOTAL","MALE","1996","141"
"ITA","","TOTAL","MALE","1997","138"
"ITA","","TOTAL","MALE","1998","154"
"ITA","","TOTAL","MALE","1999","146"
"ITA","","TOTAL","MALE","2000","138"
"ITA","","TOTAL","MALE","2001","145"
"ITA","","TOTAL","MALE","2002","125"
"ITA","","TOTAL","MALE","2003","206"
"ITA","","TOTAL","MALE","2004","201"
"ITA","","TOTAL","MALE","2005","194"
"ITA","","TOTAL","MALE","2006","169"
"ITA","","TOTAL","MALE","2007","186"
"ITA","","TOTAL","MALE","2008","199"
"ITA","","TOTAL","MALE","2009","189"
"ITA","","TOTAL","MALE","2010","202"
"ITA","","TOTAL","MALE","2011","199"
"ITA","","TOTAL","MALE","2012","188"
"ITA","","TOTAL","MALE","2013","168"
"ITA","","TOTAL","MALE","2014","179"
"ITA","","TOTAL","MALE","2015","183"
"ITA","","TOTAL","MALE","2016","205"
"ITA","","TOTAL","MALE","2017","179"
"KAZ","","TOTAL","MALE","1991","64"
"KAZ","","TOTAL","MALE","1992","45"
"KAZ","","TOTAL","MALE","1993","125"
"KAZ","","TOTAL","MALE","1994","168"
"KAZ","","TOTAL","MALE","1995","277"
"KAZ","","TOTAL","MALE","1996","311"
"KAZ","","TOTAL","MALE","1997","290"
"KAZ","","TOTAL","MALE","1998","253"
"KAZ","","TOTAL","MALE","1999","208"
"KAZ","","TOTAL","MALE","2000","217"
"KAZ","","TOTAL","MALE","2001","226"
"KAZ","","TOTAL","MALE","2002","319"
"KAZ","","TOTAL","MALE","2003","285"
"KAZ","","TOTAL","MALE","2013","91"
"KAZ","","TOTAL","MALE","2014","84"
"KAZ","","TOTAL","MALE","2015","93"
"KAZ","","TOTAL","MALE","2016","65"
"KAZ","","TOTAL","MALE","2017","76"
"KAZ","","TOTAL","MALE","2018","50"
"KAZ","","TOTAL","MALE","2019","67"
"KAZ","","TOTAL","MALE","2020","36"
"KGZ","","TOTAL","MALE","1991","7"
"KGZ","","TOTAL","MALE","1992","16"
"KGZ","","TOTAL","MALE","1993","26"
"KGZ","","TOTAL","MALE","1994","46"
"KGZ","","TOTAL","MALE","1995","75"
"KGZ","","TOTAL","MALE","1996","70"
"KGZ","","TOTAL","MALE","1997","60"
"KGZ","","TOTAL","MALE","1998","60"
"KGZ","","TOTAL","MALE","1999","62"
"KGZ","","TOTAL","MALE","2000","46"
