"INDICATOR","EPW_19"

"EPW_19","Prevalence of raised blood pressure in adults aged greater or equal to 18 (%)"

"UNIT_TYPE","Unit"
"PERCENT","%"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"EPW","Indicators for European Programme of Work"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATIO","Ratio"

"DATA_SET","Data set"
"EPW","European Programme of Work, 2020 – 2025"

"DATA_MASK","Mask for controlling the output format of values"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"COUNTRY","COUNTRY_GRP","SEX","YEAR","VALUE"
"GBR","","ALL","1993","27.4"
"GBR","","ALL","1994","27"
"GBR","","ALL","1995","26.5"
"GBR","","ALL","1996","26"
"GBR","","ALL","1997","25.4"
"GBR","","ALL","1998","24.8"
"GBR","","ALL","1999","24.3"
"GBR","","ALL","2000","23.7"
"GBR","","ALL","2001","23.1"
"GBR","","ALL","2002","22.5"
"GBR","","ALL","2003","21.9"
"GBR","","ALL","2004","21.3"
"GBR","","ALL","2005","20.7"
"GBR","","ALL","2006","20.1"
"GBR","","ALL","2007","19.5"
"GBR","","ALL","2008","19"
"GBR","","ALL","2009","18.4"
"GBR","","ALL","2010","17.8"
"GBR","","ALL","2011","17.3"
"GBR","","ALL","2012","16.7"
"GBR","","ALL","2013","16.2"
"GBR","","ALL","2014","15.7"
"GBR","","ALL","2015","15.2"
"GEO","","ALL","1975","30.9"
"GEO","","ALL","1976","30.7"
"GEO","","ALL","1977","30.5"
"GEO","","ALL","1978","30.3"
"GEO","","ALL","1979","30.2"
"GEO","","ALL","1980","30"
"GEO","","ALL","1981","29.8"
"GEO","","ALL","1982","29.6"
"GEO","","ALL","1983","29.5"
"GEO","","ALL","1984","29.3"
"GEO","","ALL","1985","29.1"
"GEO","","ALL","1986","28.9"
"GEO","","ALL","1987","28.7"
"GEO","","ALL","1988","28.5"
"GEO","","ALL","1989","28.3"
"GEO","","ALL","1990","28.1"
"GEO","","ALL","1991","27.9"
"GEO","","ALL","1992","27.6"
"GEO","","ALL","1993","27.4"
"GEO","","ALL","1994","27.2"
"GEO","","ALL","1995","27"
"GEO","","ALL","1996","26.8"
"GEO","","ALL","1997","26.7"
"GEO","","ALL","1998","26.5"
"GEO","","ALL","1999","26.4"
"GEO","","ALL","2000","26.3"
"GEO","","ALL","2001","26.2"
"GEO","","ALL","2002","26.1"
"GEO","","ALL","2003","26"
"GEO","","ALL","2004","26"
"GEO","","ALL","2005","26"
"GEO","","ALL","2006","26.1"
"GEO","","ALL","2007","26.1"
"GEO","","ALL","2008","26.2"
"GEO","","ALL","2009","26.2"
"GEO","","ALL","2010","26.2"
"GEO","","ALL","2011","26.2"
"GEO","","ALL","2012","26.2"
"GEO","","ALL","2013","26.2"
"GEO","","ALL","2014","26.3"
"GEO","","ALL","2015","26.3"
"GRC","","ALL","1975","32.4"
"GRC","","ALL","1976","32.3"
"GRC","","ALL","1977","32.1"
"GRC","","ALL","1978","31.9"
"GRC","","ALL","1979","31.8"
"GRC","","ALL","1980","31.6"
"GRC","","ALL","1981","31.4"
"GRC","","ALL","1982","31.1"
"GRC","","ALL","1983","30.9"
"GRC","","ALL","1984","30.6"
"GRC","","ALL","1985","30.4"
"GRC","","ALL","1986","30.1"
"GRC","","ALL","1987","29.8"
"GRC","","ALL","1988","29.5"
"GRC","","ALL","1989","29.2"
"GRC","","ALL","1990","28.9"
"GRC","","ALL","1991","28.5"
"GRC","","ALL","1992","28.2"
"GRC","","ALL","1993","27.8"
"GRC","","ALL","1994","27.4"
"GRC","","ALL","1995","26.9"
"GRC","","ALL","1996","26.5"
"GRC","","ALL","1997","26.1"
"GRC","","ALL","1998","25.7"
"GRC","","ALL","1999","25.2"
"GRC","","ALL","2000","24.8"
"GRC","","ALL","2001","24.4"
"GRC","","ALL","2002","24"
"GRC","","ALL","2003","23.6"
"GRC","","ALL","2004","23.2"
"GRC","","ALL","2005","22.8"
"GRC","","ALL","2006","22.4"
"GRC","","ALL","2007","22"
"GRC","","ALL","2008","21.6"
"GRC","","ALL","2009","21.3"
"GRC","","ALL","2010","20.9"
"GRC","","ALL","2011","20.5"
"GRC","","ALL","2012","20.2"
"GRC","","ALL","2013","19.8"
"GRC","","ALL","2014","19.5"
"GRC","","ALL","2015","19.1"
"HRV","","ALL","1975","38.2"
"HRV","","ALL","1976","38.2"
"HRV","","ALL","1977","38.3"
"HRV","","ALL","1978","38.4"
"HRV","","ALL","1979","38.4"
"HRV","","ALL","1980","38.4"
"HRV","","ALL","1981","38.4"
"HRV","","ALL","1982","38.3"
"HRV","","ALL","1983","38.2"
"HRV","","ALL","1984","38.1"
"HRV","","ALL","1985","37.9"
"HRV","","ALL","1986","37.7"
"HRV","","ALL","1987","37.5"
"HRV","","ALL","1988","37.3"
"HRV","","ALL","1989","37.1"
"HRV","","ALL","1990","36.8"
"HRV","","ALL","1991","36.5"
"HRV","","ALL","1992","36.3"
"HRV","","ALL","1993","36"
"HRV","","ALL","1994","35.7"
"HRV","","ALL","1995","35.4"
"HRV","","ALL","1996","35.2"
"HRV","","ALL","1997","34.9"
"HRV","","ALL","1998","34.6"
"HRV","","ALL","1999","34.3"
"HRV","","ALL","2000","34"
"HRV","","ALL","2001","33.7"
"HRV","","ALL","2002","33.4"
"HRV","","ALL","2003","33.2"
"HRV","","ALL","2004","33"
"HRV","","ALL","2005","32.8"
"HRV","","ALL","2006","32.7"
"HRV","","ALL","2007","32.6"
"HRV","","ALL","2008","32.6"
"HRV","","ALL","2009","32.5"
"HRV","","ALL","2010","32.5"
"HRV","","ALL","2011","32.5"
"HRV","","ALL","2012","32.4"
"HRV","","ALL","2013","32.4"
"HRV","","ALL","2014","32.4"
"HRV","","ALL","2015","32.4"
"HUN","","ALL","1975","43"
"HUN","","ALL","1976","42.9"
"HUN","","ALL","1977","42.8"
"HUN","","ALL","1978","42.6"
"HUN","","ALL","1979","42.5"
"HUN","","ALL","1980","42.3"
"HUN","","ALL","1981","42.2"
"HUN","","ALL","1982","42"
"HUN","","ALL","1983","41.8"
"HUN","","ALL","1984","41.6"
"HUN","","ALL","1985","41.5"
"HUN","","ALL","1986","41.3"
"HUN","","ALL","1987","41.1"
"HUN","","ALL","1988","40.9"
"HUN","","ALL","1989","40.7"
"HUN","","ALL","1990","40.5"
"HUN","","ALL","1991","40.2"
"HUN","","ALL","1992","39.9"
"HUN","","ALL","1993","39.5"
"HUN","","ALL","1994","39.1"
"HUN","","ALL","1995","38.7"
"HUN","","ALL","1996","38.2"
"HUN","","ALL","1997","37.7"
"HUN","","ALL","1998","37.2"
"HUN","","ALL","1999","36.6"
"HUN","","ALL","2000","36.1"
"HUN","","ALL","2001","35.6"
"HUN","","ALL","2002","35.2"
"HUN","","ALL","2003","34.7"
"HUN","","ALL","2004","34.3"
"HUN","","ALL","2005","33.9"
"HUN","","ALL","2006","33.5"
"HUN","","ALL","2007","33.1"
"HUN","","ALL","2008","32.7"
"HUN","","ALL","2009","32.3"
"HUN","","ALL","2010","31.9"
"HUN","","ALL","2011","31.5"
"HUN","","ALL","2012","31.1"
"HUN","","ALL","2013","30.8"
"HUN","","ALL","2014","30.4"
"HUN","","ALL","2015","30"
"IRL","","ALL","1975","33.1"
"IRL","","ALL","1976","33"
"IRL","","ALL","1977","32.9"
"IRL","","ALL","1978","32.8"
"IRL","","ALL","1979","32.6"
"IRL","","ALL","1980","32.5"
"IRL","","ALL","1981","32.3"
"IRL","","ALL","1982","32"
"IRL","","ALL","1983","31.8"
"IRL","","ALL","1984","31.5"
"IRL","","ALL","1985","31.2"
"IRL","","ALL","1986","30.9"
"IRL","","ALL","1987","30.6"
"IRL","","ALL","1988","30.2"
"IRL","","ALL","1989","29.9"
"IRL","","ALL","1990","29.6"
"IRL","","ALL","1991","29.2"
"IRL","","ALL","1992","29"
"IRL","","ALL","1993","28.7"
"IRL","","ALL","1994","28.4"
"IRL","","ALL","1995","28.1"
"IRL","","ALL","1996","27.9"
"IRL","","ALL","1997","27.6"
"IRL","","ALL","1998","27.4"
"IRL","","ALL","1999","27.2"
"IRL","","ALL","2000","26.9"
"IRL","","ALL","2001","26.7"
"IRL","","ALL","2002","26.4"
"IRL","","ALL","2003","26.1"
"IRL","","ALL","2004","25.7"
"IRL","","ALL","2005","25.2"
"IRL","","ALL","2006","24.7"
"IRL","","ALL","2007","24.2"
"IRL","","ALL","2008","23.6"
"IRL","","ALL","2009","23"
"IRL","","ALL","2010","22.4"
"IRL","","ALL","2011","21.8"
"IRL","","ALL","2012","21.3"
"IRL","","ALL","2013","20.7"
"IRL","","ALL","2014","20.2"
"IRL","","ALL","2015","19.7"
"ISL","","ALL","1975","40.9"
"ISL","","ALL","1976","40.3"
"ISL","","ALL","1977","39.7"
"ISL","","ALL","1978","39.1"
"ISL","","ALL","1979","38.5"
"ISL","","ALL","1980","37.8"
"ISL","","ALL","1981","37.2"
"ISL","","ALL","1982","36.6"
"ISL","","ALL","1983","35.9"
"ISL","","ALL","1984","35.3"
"ISL","","ALL","1985","34.7"
"ISL","","ALL","1986","34.2"
"ISL","","ALL","1987","33.6"
"ISL","","ALL","1988","33.1"
"ISL","","ALL","1989","32.5"
"ISL","","ALL","1990","32"
"ISL","","ALL","1991","31.4"
"ISL","","ALL","1992","30.8"
"ISL","","ALL","1993","30.3"
"ISL","","ALL","1994","29.6"
"ISL","","ALL","1995","29"
"ISL","","ALL","1996","28.4"
"ISL","","ALL","1997","27.9"
"ISL","","ALL","1998","27.3"
"ISL","","ALL","1999","26.8"
"ISL","","ALL","2000","26.3"
"ISL","","ALL","2001","25.8"
"ISL","","ALL","2002","25.3"
"ISL","","ALL","2003","24.9"
"ISL","","ALL","2004","24.5"
"ISL","","ALL","2005","24.1"
"ISL","","ALL","2006","23.6"
"ISL","","ALL","2007","23.2"
"ISL","","ALL","2008","22.8"
"ISL","","ALL","2009","22.3"
"ISL","","ALL","2010","21.9"
"ISL","","ALL","2011","21.4"
"ISL","","ALL","2012","21"
"ISL","","ALL","2013","20.5"
"ISL","","ALL","2014","20.1"
"ISL","","ALL","2015","19.7"
"ISR","","ALL","1975","37.4"
"ISR","","ALL","1976","36.9"
"ISR","","ALL","1977","36.5"
"ISR","","ALL","1978","36.1"
"ISR","","ALL","1979","35.6"
"ISR","","ALL","1980","35.2"
"ISR","","ALL","1981","34.8"
"ISR","","ALL","1982","34.3"
"ISR","","ALL","1983","33.9"
"ISR","","ALL","1984","33.4"
"ISR","","ALL","1985","32.9"
"ISR","","ALL","1986","32.4"
"ISR","","ALL","1987","31.9"
"ISR","","ALL","1988","31.4"
"ISR","","ALL","1989","30.8"
"ISR","","ALL","1990","30.2"
"ISR","","ALL","1991","29.5"
"ISR","","ALL","1992","28.9"
"ISR","","ALL","1993","28.3"
"ISR","","ALL","1994","27.7"
"ISR","","ALL","1995","27.1"
"ISR","","ALL","1996","26.5"
"ISR","","ALL","1997","25.9"
"ISR","","ALL","1998","25.3"
"ISR","","ALL","1999","24.8"
"ISR","","ALL","2000","24.2"
"ISR","","ALL","2001","23.7"
"ISR","","ALL","2002","23.1"
"ISR","","ALL","2003","22.6"
"ISR","","ALL","2004","22.1"
"ISR","","ALL","2005","21.5"
"ISR","","ALL","2006","21"
"ISR","","ALL","2007","20.5"
"ISR","","ALL","2008","19.9"
"ISR","","ALL","2009","19.4"
"ISR","","ALL","2010","18.9"
"ISR","","ALL","2011","18.5"
"ISR","","ALL","2012","18"
"ISR","","ALL","2013","17.5"
"ISR","","ALL","2014","17.1"
"ISR","","ALL","2015","16.6"
"ITA","","ALL","1975","35.6"
"ITA","","ALL","1976","35.6"
"ITA","","ALL","1977","35.5"
"ITA","","ALL","1978","35.4"
"ITA","","ALL","1979","35.4"
"ITA","","ALL","1980","35.3"
"ITA","","ALL","1981","35.2"
"ITA","","ALL","1982","35"
"ITA","","ALL","1983","34.9"
"ITA","","ALL","1984","34.7"
"ITA","","ALL","1985","34.5"
"ITA","","ALL","1986","34.3"
"ITA","","ALL","1987","34.1"
"ITA","","ALL","1988","33.9"
"ITA","","ALL","1989","33.6"
"ITA","","ALL","1990","33.3"
"ITA","","ALL","1991","33"
"ITA","","ALL","1992","32.6"
"ITA","","ALL","1993","32.3"
"ITA","","ALL","1994","31.9"
"ITA","","ALL","1995","31.5"
"ITA","","ALL","1996","31.1"
"ITA","","ALL","1997","30.7"
"ITA","","ALL","1998","30.3"
"ITA","","ALL","1999","29.9"
"ITA","","ALL","2000","29.4"
"ITA","","ALL","2001","28.9"
"ITA","","ALL","2002","28.5"
"ITA","","ALL","2003","28"
"ITA","","ALL","2004","27.5"
"ITA","","ALL","2005","26.9"
"ITA","","ALL","2006","26.3"
"ITA","","ALL","2007","25.8"
"ITA","","ALL","2008","25.2"
"ITA","","ALL","2009","24.6"
"ITA","","ALL","2010","24"
"ITA","","ALL","2011","23.4"
"ITA","","ALL","2012","22.8"
"ITA","","ALL","2013","22.3"
"ITA","","ALL","2014","21.7"
"ITA","","ALL","2015","21.2"
"KAZ","","ALL","1975","34.5"
"KAZ","","ALL","1976","34.4"
"KAZ","","ALL","1977","34.3"
"KAZ","","ALL","1978","34.1"
"KAZ","","ALL","1979","33.9"
"KAZ","","ALL","1980","33.7"
"KAZ","","ALL","1981","33.5"
"KAZ","","ALL","1982","33.3"
"KAZ","","ALL","1983","33"
"KAZ","","ALL","1984","32.8"
"KAZ","","ALL","1985","32.5"
"KAZ","","ALL","1986","32.3"
"KAZ","","ALL","1987","32"
"KAZ","","ALL","1988","31.8"
"KAZ","","ALL","1989","31.5"
"KAZ","","ALL","1990","31.2"
"KAZ","","ALL","1991","30.9"
"KAZ","","ALL","1992","30.7"
"KAZ","","ALL","1993","30.4"
"KAZ","","ALL","1994","30.1"
"KAZ","","ALL","1995","29.8"
"KAZ","","ALL","1996","29.5"
"KAZ","","ALL","1997","29.3"
"KAZ","","ALL","1998","29"
"KAZ","","ALL","1999","28.8"
"KAZ","","ALL","2000","28.6"
"KAZ","","ALL","2001","28.4"
"KAZ","","ALL","2002","28.2"
"KAZ","","ALL","2003","28.1"
"KAZ","","ALL","2004","27.9"
"KAZ","","ALL","2005","27.8"
"KAZ","","ALL","2006","27.6"
"KAZ","","ALL","2007","27.6"
"KAZ","","ALL","2008","27.5"
"KAZ","","ALL","2009","27.4"
"KAZ","","ALL","2010","27.3"
"KAZ","","ALL","2011","27.2"
"KAZ","","ALL","2012","27.2"
"KAZ","","ALL","2013","27.1"
"KAZ","","ALL","2014","27.1"
"KAZ","","ALL","2015","27.1"
"KGZ","","ALL","1975","30.2"
"KGZ","","ALL","1976","30.1"
"KGZ","","ALL","1977","29.9"
"KGZ","","ALL","1978","29.8"
"KGZ","","ALL","1979","29.6"
"KGZ","","ALL","1980","29.5"
"KGZ","","ALL","1981","29.3"
"KGZ","","ALL","1982","29.1"
"KGZ","","ALL","1983","28.9"
"KGZ","","ALL","1984","28.8"
"KGZ","","ALL","1985","28.6"
"KGZ","","ALL","1986","28.4"
"KGZ","","ALL","1987","28.2"
"KGZ","","ALL","1988","28.1"
"KGZ","","ALL","1989","27.9"
"KGZ","","ALL","1990","27.8"
"KGZ","","ALL","1991","27.6"
"KGZ","","ALL","1992","27.5"
"KGZ","","ALL","1993","27.4"
"KGZ","","ALL","1994","27.3"
"KGZ","","ALL","1995","27.2"
"KGZ","","ALL","1996","27.1"
"KGZ","","ALL","1997","27"
"KGZ","","ALL","1998","27"
"KGZ","","ALL","1999","26.9"
"KGZ","","ALL","2000","26.9"
"KGZ","","ALL","2001","26.8"
"KGZ","","ALL","2002","26.8"
"KGZ","","ALL","2003","26.8"
"KGZ","","ALL","2004","26.7"
"KGZ","","ALL","2005","26.7"
"KGZ","","ALL","2006","26.7"
"KGZ","","ALL","2007","26.6"
"KGZ","","ALL","2008","26.6"
"KGZ","","ALL","2009","26.6"
"KGZ","","ALL","2010","26.6"
"KGZ","","ALL","2011","26.6"
"KGZ","","ALL","2012","26.6"
"KGZ","","ALL","2013","26.6"
"KGZ","","ALL","2014","26.7"
"KGZ","","ALL","2015","26.7"
"LTU","","ALL","1975","42.8"
"LTU","","ALL","1976","42.9"
"LTU","","ALL","1977","43"
"LTU","","ALL","1978","43"
"LTU","","ALL","1979","43"
"LTU","","ALL","1980","43"
"LTU","","ALL","1981","43"
"LTU","","ALL","1982","42.8"
"LTU","","ALL","1983","42.7"
"LTU","","ALL","1984","42.5"
"LTU","","ALL","1985","42.3"
"LTU","","ALL","1986","42"
"LTU","","ALL","1987","41.7"
"LTU","","ALL","1988","41.4"
"LTU","","ALL","1989","41"
"LTU","","ALL","1990","40.7"
"LTU","","ALL","1991","40.2"
"LTU","","ALL","1992","39.8"
"LTU","","ALL","1993","39.3"
"LTU","","ALL","1994","38.8"
"LTU","","ALL","1995","38.3"
"LTU","","ALL","1996","37.8"
"LTU","","ALL","1997","37.2"
"LTU","","ALL","1998","36.6"
"LTU","","ALL","1999","36"
"LTU","","ALL","2000","35.4"
"LTU","","ALL","2001","34.8"
"LTU","","ALL","2002","34.2"
"LTU","","ALL","2003","33.7"
"LTU","","ALL","2004","33.2"
"LTU","","ALL","2005","32.7"
"LTU","","ALL","2006","32.3"
"LTU","","ALL","2007","31.9"
"LTU","","ALL","2008","31.5"
"LTU","","ALL","2009","31.2"
"LTU","","ALL","2010","30.8"
"LTU","","ALL","2011","30.5"
"LTU","","ALL","2012","30.2"
"LTU","","ALL","2013","29.9"
"LTU","","ALL","2014","29.6"
"LTU","","ALL","2015","29.3"
"LUX","","ALL","1975","42.5"
"LUX","","ALL","1976","42.3"
"LUX","","ALL","1977","42.1"
"LUX","","ALL","1978","41.8"
"LUX","","ALL","1979","41.6"
"LUX","","ALL","1980","41.3"
"LUX","","ALL","1981","41"
"LUX","","ALL","1982","40.7"
"LUX","","ALL","1983","40.3"
"LUX","","ALL","1984","39.9"
"LUX","","ALL","1985","39.5"
"LUX","","ALL","1986","39.1"
"LUX","","ALL","1987","38.7"
"LUX","","ALL","1988","38.3"
"LUX","","ALL","1989","37.9"
"LUX","","ALL","1990","37.5"
"LUX","","ALL","1991","37.1"
"LUX","","ALL","1992","36.7"
"LUX","","ALL","1993","36.3"
"LUX","","ALL","1994","35.8"
"LUX","","ALL","1995","35.2"
"LUX","","ALL","1996","34.5"
"LUX","","ALL","1997","33.7"
"LUX","","ALL","1998","32.8"
"LUX","","ALL","1999","32"
"LUX","","ALL","2000","31.1"
"LUX","","ALL","2001","30.3"
"LUX","","ALL","2002","29.5"
"LUX","","ALL","2003","28.7"
"LUX","","ALL","2004","28.1"
"LUX","","ALL","2005","27.5"
"LUX","","ALL","2006","26.9"
"LUX","","ALL","2007","26.3"
"LUX","","ALL","2008","25.7"
"LUX","","ALL","2009","25.2"
"LUX","","ALL","2010","24.6"
"LUX","","ALL","2011","24"
"LUX","","ALL","2012","23.5"
"LUX","","ALL","2013","22.9"
"LUX","","ALL","2014","22.4"
"LUX","","ALL","2015","21.9"
"LVA","","ALL","1975","44.4"
"LVA","","ALL","1976","44.2"
"LVA","","ALL","1977","44.1"
"LVA","","ALL","1978","43.8"
"LVA","","ALL","1979","43.6"
"LVA","","ALL","1980","43.4"
"LVA","","ALL","1981","43.1"
"LVA","","ALL","1982","42.8"
"LVA","","ALL","1983","42.4"
"LVA","","ALL","1984","42.1"
"LVA","","ALL","1985","41.7"
"LVA","","ALL","1986","41.3"
"LVA","","ALL","1987","40.9"
"LVA","","ALL","1988","40.5"
"LVA","","ALL","1989","40.1"
"LVA","","ALL","1990","39.6"
"LVA","","ALL","1991","39.1"
"LVA","","ALL","1992","38.6"
"LVA","","ALL","1993","38.1"
"LVA","","ALL","1994","37.6"
"LVA","","ALL","1995","37.1"
"LVA","","ALL","1996","36.6"
"LVA","","ALL","1997","36"
"LVA","","ALL","1998","35.4"
"LVA","","ALL","1999","34.8"
"LVA","","ALL","2000","34.2"
"LVA","","ALL","2001","33.7"
"LVA","","ALL","2002","33.1"
"LVA","","ALL","2003","32.6"
"LVA","","ALL","2004","32.1"
"LVA","","ALL","2005","31.7"
"LVA","","ALL","2006","31.3"
"LVA","","ALL","2007","31"
"LVA","","ALL","2008","30.7"
"LVA","","ALL","2009","30.5"
"LVA","","ALL","2010","30.3"
"LVA","","ALL","2011","30.1"
"LVA","","ALL","2012","29.9"
"LVA","","ALL","2013","29.7"
"LVA","","ALL","2014","29.6"
"LVA","","ALL","2015","29.4"
"MDA","","ALL","1975","34.2"
"MDA","","ALL","1976","34.3"
"MDA","","ALL","1977","34.3"
"MDA","","ALL","1978","34.4"
"MDA","","ALL","1979","34.4"
"MDA","","ALL","1980","34.4"
"MDA","","ALL","1981","34.4"
"MDA","","ALL","1982","34.4"
"MDA","","ALL","1983","34.3"
"MDA","","ALL","1984","34.3"
"MDA","","ALL","1985","34.2"
"MDA","","ALL","1986","34.1"
"MDA","","ALL","1987","33.9"
"MDA","","ALL","1988","33.8"
"MDA","","ALL","1989","33.6"
"MDA","","ALL","1990","33.4"
"MDA","","ALL","1991","33.2"
"MDA","","ALL","1992","32.9"
"MDA","","ALL","1993","32.7"
"MDA","","ALL","1994","32.4"
"MDA","","ALL","1995","32.2"
"MDA","","ALL","1996","31.9"
"MDA","","ALL","1997","31.7"
"MDA","","ALL","1998","31.5"
"MDA","","ALL","1999","31.3"
"MDA","","ALL","2000","31.2"
"MDA","","ALL","2001","31"
"MDA","","ALL","2002","30.8"
"MDA","","ALL","2003","30.6"
"MDA","","ALL","2004","30.5"
"MDA","","ALL","2005","30.4"
"MDA","","ALL","2006","30.2"
"MDA","","ALL","2007","30.2"
"MDA","","ALL","2008","30.1"
"MDA","","ALL","2009","30"
"MDA","","ALL","2010","30"
"MDA","","ALL","2011","29.9"
"MDA","","ALL","2012","29.9"
"MDA","","ALL","2013","29.9"
"MDA","","ALL","2014","29.9"
"MDA","","ALL","2015","29.8"
"MKD","","ALL","1975","36.2"
"MKD","","ALL","1976","36.2"
"MKD","","ALL","1977","36.2"
"MKD","","ALL","1978","36.2"
"MKD","","ALL","1979","36.2"
"MKD","","ALL","1980","36.1"
"MKD","","ALL","1981","36"
"MKD","","ALL","1982","35.9"
"MKD","","ALL","1983","35.8"
"MKD","","ALL","1984","35.7"
"MKD","","ALL","1985","35.6"
"MKD","","ALL","1986","35.4"
"MKD","","ALL","1987","35.2"
"MKD","","ALL","1988","35.1"
"MKD","","ALL","1989","34.9"
"MKD","","ALL","1990","34.7"
"MKD","","ALL","1991","34.4"
"MKD","","ALL","1992","34.1"
"MKD","","ALL","1993","33.9"
"MKD","","ALL","1994","33.6"
"MKD","","ALL","1995","33.3"
"MKD","","ALL","1996","33.1"
"MKD","","ALL","1997","32.8"
"MKD","","ALL","1998","32.5"
"MKD","","ALL","1999","32.2"
"MKD","","ALL","2000","31.9"
"MKD","","ALL","2001","31.5"
"MKD","","ALL","2002","31.3"
"MKD","","ALL","2003","31"
"MKD","","ALL","2004","30.7"
"MKD","","ALL","2005","30.4"
"MKD","","ALL","2006","30.2"
"MKD","","ALL","2007","30"
"MKD","","ALL","2008","29.8"
"MKD","","ALL","2009","29.6"
"MKD","","ALL","2010","29.4"
"MKD","","ALL","2011","29.2"
"MKD","","ALL","2012","29"
"MKD","","ALL","2013","28.8"
"MKD","","ALL","2014","28.6"
"MKD","","ALL","2015","28.5"
"MLT","","ALL","1975","42.6"
"MLT","","ALL","1976","42.1"
"MLT","","ALL","1977","41.7"
"MLT","","ALL","1978","41.2"
"MLT","","ALL","1979","40.7"
"MLT","","ALL","1980","40.3"
"MLT","","ALL","1981","39.7"
"MLT","","ALL","1982","39.2"
"MLT","","ALL","1983","38.6"
"MLT","","ALL","1984","38"
"MLT","","ALL","1985","37.4"
"MLT","","ALL","1986","36.7"
"MLT","","ALL","1987","36.1"
"MLT","","ALL","1988","35.4"
"MLT","","ALL","1989","34.8"
"MLT","","ALL","1990","34.2"
"MLT","","ALL","1991","33.5"
"MLT","","ALL","1992","32.9"
"MLT","","ALL","1993","32.4"
"MLT","","ALL","1994","31.8"
"MLT","","ALL","1995","31.2"
"MLT","","ALL","1996","30.6"
"MLT","","ALL","1997","30"
"MLT","","ALL","1998","29.4"
"MLT","","ALL","1999","28.8"
"MLT","","ALL","2000","28.2"
"MLT","","ALL","2001","27.6"
"MLT","","ALL","2002","27"
"MLT","","ALL","2003","26.4"
"MLT","","ALL","2004","25.8"
"MLT","","ALL","2005","25.2"
"MLT","","ALL","2006","24.6"
"MLT","","ALL","2007","24"
"MLT","","ALL","2008","23.3"
"MLT","","ALL","2009","22.7"
"MLT","","ALL","2010","22.2"
"MLT","","ALL","2011","21.6"
"MLT","","ALL","2012","21"
"MLT","","ALL","2013","20.5"
"MLT","","ALL","2014","19.9"
"MLT","","ALL","2015","19.4"
"MNE","","ALL","1975","31.3"
"MNE","","ALL","1976","31.5"
"MNE","","ALL","1977","31.7"
"MNE","","ALL","1978","31.9"
"MNE","","ALL","1979","32.1"
"MNE","","ALL","1980","32.3"
"MNE","","ALL","1981","32.5"
"MNE","","ALL","1982","32.7"
"MNE","","ALL","1983","32.8"
"MNE","","ALL","1984","33"
"MNE","","ALL","1985","33.1"
"MNE","","ALL","1986","33.1"
"MNE","","ALL","1987","33.2"
"MNE","","ALL","1988","33.2"
"MNE","","ALL","1989","33.3"
"MNE","","ALL","1990","33.2"
"MNE","","ALL","1991","33.2"
"MNE","","ALL","1992","33.2"
"MNE","","ALL","1993","33.1"
"MNE","","ALL","1994","33"
"MNE","","ALL","1995","32.9"
"MNE","","ALL","1996","32.9"
"MNE","","ALL","1997","32.8"
"MNE","","ALL","1998","32.8"
"MNE","","ALL","1999","32.7"
"MNE","","ALL","2000","32.7"
"MNE","","ALL","2001","32.6"
"MNE","","ALL","2002","32.5"
"MNE","","ALL","2003","32.4"
"MNE","","ALL","2004","32.2"
"MNE","","ALL","2005","32"
"MNE","","ALL","2006","31.7"
"MNE","","ALL","2007","31.4"
"MNE","","ALL","2008","31.1"
"MNE","","ALL","2009","30.8"
"MNE","","ALL","2010","30.5"
"MNE","","ALL","2011","30.2"
"MNE","","ALL","2012","30"
"MNE","","ALL","2013","29.7"
"MNE","","ALL","2014","29.4"
"MNE","","ALL","2015","29.1"
"NLD","","ALL","1975","34.7"
"NLD","","ALL","1976","34.4"
"NLD","","ALL","1977","34.1"
"NLD","","ALL","1978","33.8"
"NLD","","ALL","1979","33.5"
"NLD","","ALL","1980","33.2"
"NLD","","ALL","1981","32.9"
"NLD","","ALL","1982","32.5"
"NLD","","ALL","1983","32.2"
"NLD","","ALL","1984","31.9"
"NLD","","ALL","1985","31.6"
"NLD","","ALL","1986","31.3"
"NLD","","ALL","1987","31"
"NLD","","ALL","1988","30.7"
"NLD","","ALL","1989","30.3"
"NLD","","ALL","1990","30"
"NLD","","ALL","1991","29.6"
"NLD","","ALL","1992","29.3"
"NLD","","ALL","1993","28.9"
"NLD","","ALL","1994","28.5"
"NLD","","ALL","1995","28.2"
"NLD","","ALL","1996","27.8"
"NLD","","ALL","1997","27.4"
"NLD","","ALL","1998","27"
"NLD","","ALL","1999","26.7"
"NLD","","ALL","2000","26.3"
"NLD","","ALL","2001","25.9"
"NLD","","ALL","2002","25.5"
"NLD","","ALL","2003","25"
"NLD","","ALL","2004","24.6"
"NLD","","ALL","2005","24.1"
"NLD","","ALL","2006","23.6"
"NLD","","ALL","2007","23.1"
"NLD","","ALL","2008","22.5"
"NLD","","ALL","2009","22"
"NLD","","ALL","2010","21.4"
"NLD","","ALL","2011","20.9"
"NLD","","ALL","2012","20.3"
"NLD","","ALL","2013","19.8"
"NLD","","ALL","2014","19.3"
"NLD","","ALL","2015","18.7"
"NOR","","ALL","1975","36.6"
"NOR","","ALL","1976","36.3"
"NOR","","ALL","1977","36"
